"id","ts","currentR1","currentS2","currentT3","currentAverageR1","currentAverageS2","currentAverageT3","temp","pulses","event"
"7255","2014-01-19 13:24:02","1.41","2.72","2.42","1.41","2.72","2.42","69.06","0","cron"
"7256","2014-01-19 13:26:02","1.41","2.7","2.46","1.69","1.42","1.42","69","0","cron"
"7257","2014-01-19 13:28:03","1.48","2.67","2.43","1.44","2.7","2.44","69","0","cron"
"7258","2014-01-19 13:30:02","1.5","2.66","2.42","1.5","2.68","2.42","68.94","0","cron"
"7259","2014-01-19 13:32:02","1.5","2.69","2.47","1.5","2.69","2.47","69","0","cron"
"7260","2014-01-19 13:34:02","1.48","2.67","2.43","1.48","2.67","2.43","68.87","0","cron"
"7261","2014-01-19 13:36:03","4.75","3.55","0.02","4.76","3.57","0.03","68.81","0","cron"
"7262","2014-01-19 13:38:02","6.3","3.55","2.37","6.29","3.53","2.39","68.81","0","cron"
"7263","2014-01-19 13:40:03","6.43","5.84","4.67","6.39","5.84","4.71","68.81","0","cron"
"7264","2014-01-19 13:42:02","6.54","5.82","4.65","6.46","5.83","4.69","68.75","0","cron"
"7265","2014-01-19 13:44:02","4.85","3.57","0.03","4.82","3.57","0.03","68.75","0","cron"
"7266","2014-01-19 13:46:02","4.87","3.58","0.03","4.85","4.35","1.1","68.87","0","cron"
"7267","2014-01-19 13:48:02","4.86","3.57","0.04","4.85","4.46","1.25","69.12","0","cron"
"7268","2014-01-19 13:50:02","4.91","5.3","2.39","4.95","5.31","2.39","69.31","0","cron"
"7269","2014-01-19 13:52:03","7.11","7.43","2.39","7.09","7.43","2.39","69.5","0","cron"
"7270","2014-01-19 13:54:02","1.59","2.67","2.4","1.55","2.7","2.43","69.25","0","cron"
"7271","2014-01-19 13:56:02","1.48","2.67","2.42","1.48","2.68","2.42","69","0","cron"
"7272","2014-01-19 13:58:02","1.44","2.7","2.43","2.83","2.39","2.25","68.94","0","cron"
"7273","2014-01-19 14:00:03","3.82","2.66","4.11","3.83","2.68","4.1","68.87","0","cron"
"7274","2014-01-19 14:02:02","6.36","5.31","4.1","6.39","5.31","4.08","68.87","0","cron"
"7275","2014-01-19 14:04:02","5.01","3.98","0.5","5.43","4.94","2.14","68.81","0","cron"
"7276","2014-01-19 14:06:02","4.9","3.56","0.02","4.93","3.58","0.02","69.06","0","cron"
"7277","2014-01-19 14:08:02","4.9","3.57","0.04","4.91","3.57","0.03","69.25","0","cron"
"7278","2014-01-19 14:10:03","4.97","5.86","3.15","4.94","5.87","3.17","69.44","0","cron"
"7279","2014-01-19 14:12:02","4.86","3.58","0.15","4.86","3.58","0.15","69.62","0","cron"
"7280","2014-01-19 14:14:02","4.59","3.6","0.15","4.57","3.57","0.15","69.75","0","cron"
"7281","2014-01-19 14:16:02","4.97","5.73","2.52","5.82","6.48","2.5","69.87","0","cron"
"7282","2014-01-19 14:18:02","3.27","4.23","2.52","4.22","3.52","2.78","69.94","0","cron"
"7283","2014-01-19 14:20:03","2.94","4.26","2.53","2.95","4.23","2.5","69.37","0","cron"
"7284","2014-01-19 14:22:02","2.96","4.24","2.39","2.94","4.22","2.39","69.25","0","cron"
"7285","2014-01-19 14:24:02","1.03","0.28","0.04","1.02","0.27","0.03","69.25","0","cron"
"7286","2014-01-19 14:26:02","4.13","5.24","2.37","2.59","2.98","1.26","69.12","0","cron"
"7287","2014-01-19 14:28:02","4.15","5.29","2.38","4.11","4.24","0.98","69.12","0","cron"
"7288","2014-01-19 14:30:03","4.06","5.16","2.35","4.08","5.2","2.37","69.12","0","cron"
"7289","2014-01-19 14:32:03","4.16","5.26","2.41","4.21","5.26","2.38","69.25","0","cron"
"7290","2014-01-19 14:34:03","6.13","5.26","4.12","6.16","5.25","4.1","69.44","0","cron"
"7291","2014-01-19 14:36:02","6.22","5.24","4.07","6.18","6.64","5.48","69.62","0","cron"
"7292","2014-01-19 14:38:03","6.2","5.86","4.65","6.2","5.82","4.66","69.69","0","cron"
"7293","2014-01-19 14:40:03","6.1","3.53","2.38","6.16","3.54","2.38","69.94","0","cron"
"7294","2014-01-19 14:42:02","4.51","3.54","0.03","4.52","3.54","0.03","70.06","0","cron"
"7295","2014-01-19 14:44:02","4.97","3.55","0.04","4.98","3.57","0.03","70.12","0","cron"
"7296","2014-01-19 14:46:02","1.59","0.28","0.04","2.53","2.55","1.55","69.94","0","cron"
"7297","2014-01-19 14:48:02","1.58","0.29","0.03","1.65","1.81","1.57","69.37","0","cron"
"7298","2014-01-19 14:50:03","1.58","2.63","2.39","1.61","2.62","2.38","69.31","0","cron"
"7299","2014-01-19 14:52:02","1.69","0.27","0.04","1.64","0.27","0.04","69.31","0","cron"
"7300","2014-01-19 14:54:02","4.95","3.58","0.03","5.08","4.15","2.34","69.19","0","cron"
"7301","2014-01-19 14:56:03","7.15","5.88","0.03","7.15","5.88","0.05","69.19","0","cron"
"7302","2014-01-19 14:58:03","7.27","7.38","2.38","7.19","7.39","2.41","69.5","0","cron"
"7303","2014-01-19 15:00:02","7.08","7.2","2.36","7.08","7.2","2.36","69.75","0","cron"
"7304","2014-01-19 15:02:02","5.04","5.29","2.43","5.04","5.29","2.43","69.87","0","cron"
"7305","2014-01-19 15:04:02","4.92","5.23","2.42","4.92","5.23","2.42","70","0","cron"
"7306","2014-01-19 15:06:03","4.96","5.3","2.41","4.96","5.25","2.39","70.12","0","cron"
"7307","2014-01-19 15:08:02","6.55","3.6","2.36","6.58","3.58","2.37","70.25","0","cron"
"7308","2014-01-19 15:10:03","6.63","5.78","4.73","6.63","5.82","4.69","70.31","0","cron"
"7309","2014-01-19 15:12:02","6.55","5.8","4.65","6.52","5.79","4.69","70.37","0","cron"
"7310","2014-01-19 15:14:02","3.96","0.28","2.39","2.8","1.73","1.71","70","0","cron"
"7311","2014-01-19 15:16:02","1.59","0.27","0.04","2.3","1.48","1.31","69.56","0","cron"
"7312","2014-01-19 15:18:02","1.53","2.6","2.35","2.11","1.94","1.21","69.5","0","cron"
"7313","2014-01-19 15:20:03","1.5","2.62","2.39","1.51","2.6","2.35","69.37","0","cron"
"7314","2014-01-19 15:22:02","4.6","5.16","2.32","4.67","4.85","1.72","69.37","0","cron"
"7315","2014-01-19 15:24:02","4.55","5.17","2.34","4.55","5.17","2.34","69.31","0","cron"
"7316","2014-01-19 15:26:03","4.69","5.28","2.38","4.66","5.27","2.39","69.56","0","cron"
"7317","2014-01-19 15:28:03","4.6","5.3","2.37","4.6","5.23","2.36","69.87","0","cron"
"7318","2014-01-19 15:30:02","4.61","5.24","2.4","4.67","5.31","2.41","70.06","0","cron"
"7319","2014-01-19 15:32:02","5.12","5.22","2.36","5.05","5.24","2.38","70.25","0","cron"
"7320","2014-01-19 15:34:02","5.05","5.31","2.42","5.04","5.26","2.4","70.31","0","cron"
"7321","2014-01-19 15:36:02","5.14","4.02","0.63","5.19","4.73","1.49","70.44","0","cron"
"7322","2014-01-19 15:38:03","4.99","5.89","3.09","4.97","5.86","3.09","70.44","0","cron"
"7323","2014-01-19 15:40:02","5.04","3.57","0.05","5.76","5.23","1.4","70.5","0","cron"
"7324","2014-01-19 15:42:03","4.04","0.3","2.37","3.99","0.29","2.36","70.37","0","cron"
"7325","2014-01-19 15:44:02","3.91","0.31","2.36","3.91","0.31","2.36","69.75","0","cron"
"7326","2014-01-19 15:46:02","1.89","0.28","0.04","2.57","1.58","1.96","69.69","0","cron"
"7327","2014-01-19 15:48:02","1.52","0.29","0.04","2.3","1.51","1.98","69.62","0","cron"
"7328","2014-01-19 15:50:02","4.63","3.58","0.04","4.63","3.59","0.04","69.56","0","cron"
"7329","2014-01-19 15:52:02","4.58","3.58","0.03","4.56","3.79","0.36","69.56","0","cron"
"7330","2014-01-19 15:54:02","4.61","5.29","2.38","4.58","4.7","1.55","69.75","0","cron"
"7331","2014-01-19 15:56:02","4.93","5.33","2.41","4.87","5.4","2.48","70","0","cron"
"7332","2014-01-19 15:58:03","4.92","5.28","2.4","4.9","5.25","2.38","70.19","0","cron"
"7333","2014-01-19 16:00:02","7.19","7.44","2.39","7.16","7.42","2.4","70.37","0","cron"
"7334","2014-01-19 16:02:02","7.14","7.4","2.42","6.1","4.74","1.52","70.5","0","cron"
"7335","2014-01-19 16:04:02","7.07","7.26","2.38","7.07","7.26","2.38","70.62","0","cron"
"7336","2014-01-19 16:06:02","5.06","3.57","0.05","5.01","3.55","0.05","70.62","0","cron"
"7337","2014-01-19 16:08:02","4.97","3.59","0.05","5.07","4.4","1.09","70.75","0","cron"
"7338","2014-01-19 16:10:02","1.71","0.3","0.06","3.48","3.04","1.2","70.75","0","cron"
"7339","2014-01-19 16:12:02","1.65","0.3","0.05","1.68","1.8","1.54","70","0","cron"
"7340","2014-01-19 16:14:02","1.58","0.28","0.03","1.56","0.29","0.03","69.94","0","cron"
"7341","2014-01-19 16:16:02","1.54","0.27","0.03","1.6","0.28","0.02","69.87","0","cron"
"7342","2014-01-19 16:18:02","4.88","3.58","0.03","3.28","2.12","1.44","69.81","0","cron"
"7343","2014-01-19 16:20:02","4.93","3.56","0.02","5.85","4.55","1.53","69.75","0","cron"
"7344","2014-01-19 16:22:02","4.89","5.21","2.38","6.05","4.96","1.65","69.81","0","cron"
"7345","2014-01-19 16:24:03","5.06","5.29","2.37","5.89","5.17","1.64","70.06","0","cron"
"7346","2014-01-19 16:26:03","4.96","5.3","2.36","5.58","5.32","1.71","70.31","0","cron"
"7347","2014-01-19 16:28:03","5.09","5.23","2.37","5.07","5.27","2.39","70.5","0","cron"
"7348","2014-01-19 16:30:03","4.95","5.21","2.4","4.97","5.26","2.42","70.62","0","cron"
"7349","2014-01-19 16:32:04","5.04","5.28","2.41","5.09","5.26","2.39","70.75","0","cron"
"7350","2014-01-19 16:34:02","4.92","5.29","2.44","4.96","4.24","0.97","70.81","0","cron"
"7351","2014-01-19 16:36:02","6.73","5.8","4.62","5.39","4.52","1.81","70.87","0","cron"
"7352","2014-01-19 16:38:02","3.82","3.33","4.69","3.77","3.19","2.19","70.75","0","cron"
"7353","2014-01-19 16:40:02","3.89","0.28","2.34","2.15","1.85","2.15","70.12","0","cron"
"7354","2014-01-19 16:42:02","1.71","0.28","0.08","1.72","0.27","0.08","70.06","0","cron"
"7355","2014-01-19 16:44:03","1.71","0.29","0.09","1.73","0.28","0.08","69.94","0","cron"
"7356","2014-01-19 16:46:02","4.84","3.6","0.08","4.84","3.61","0.09","69.94","0","cron"
"7357","2014-01-19 16:48:02","4.79","3.6","0.11","4.79","3.62","0.1","69.87","0","cron"
"7358","2014-01-19 16:50:02","4.68","5.26","2.53","5.41","5.72","2.51","69.94","0","cron"
"7359","2014-01-19 16:52:02","4.8","5.27","2.46","6.41","6.51","4.04","70.19","0","cron"
"7360","2014-01-19 16:54:03","4.55","5.23","2.43","4.55","5.28","2.43","70.44","0","cron"
"7361","2014-01-19 16:56:02","4.69","5.33","2.44","4.61","5.31","2.45","70.62","0","cron"
"7362","2014-01-19 16:58:02","5.19","3.65","0.08","4.95","3.72","0.19","70.75","0","cron"
"7363","2014-01-19 17:00:02","5.26","3.74","0.08","5.26","3.74","0.08","70.87","0","cron"
"7364","2014-01-19 17:02:02","5","3.66","0.11","5","3.66","0.11","70.94","0","cron"
"7365","2014-01-19 17:04:03","1.67","2.76","2.48","1.69","2.76","2.48","71.06","0","cron"
"7366","2014-01-19 17:06:02","1.84","5.7","5.38","1.81","5.75","5.43","70.37","0","cron"
"7367","2014-01-19 17:08:02","1.86","5.7","5.39","1.84","5.74","5.42","70.19","0","cron"
"7368","2014-01-19 17:10:02","1.84","0.36","0.09","1.84","0.35","0.09","70.06","0","cron"
"7369","2014-01-19 17:12:02","8.62","6.03","2.42","2.79","2.47","2.33","70.06","0","cron"
"7370","2014-01-19 17:14:03","8.39","5.97","2.46","8.39","5.98","2.44","70.06","0","cron"
"7371","2014-01-19 17:16:02","8.44","6.02","2.4","8.39","5.97","2.43","70","0","cron"
"7372","2014-01-19 17:18:02","4.65","3.74","0.08","4.64","3.75","0.08","70.25","0","cron"
"7373","2014-01-19 17:20:02","5.07","3.69","0.09","5.11","4.49","0.84","70.5","0","cron"
"7374","2014-01-19 17:22:02","4.98","3.71","0.07","4.91","3.68","0.08","70.75","0","cron"
"7375","2014-01-19 17:24:03","5.08","3.69","0.08","5.07","3.71","0.08","70.81","0","cron"
"7376","2014-01-19 17:26:02","5","5.29","2.42","5","5.32","2.43","70.94","0","cron"
"7377","2014-01-19 17:28:02","5.13","5.34","2.41","5.05","5.34","2.43","71","0","cron"
"7378","2014-01-19 17:30:02","5.11","5.36","2.42","5.27","4.48","1.66","71.06","0","cron"
"7379","2014-01-19 17:32:03","1.81","2.68","2.42","1.79","2.71","2.43","70.69","0","cron"
"7380","2014-01-19 17:34:03","1.6","2.73","2.46","1.67","2.73","2.45","70.25","0","cron"
"7381","2014-01-19 17:36:02","1.7","2.72","2.45","1.72","2.7","2.43","70.25","0","cron"
"7382","2014-01-19 17:38:02","1.6","5.67","5.35","2.28","2.47","1.79","70.19","0","cron"
"7383","2014-01-19 17:40:02","4.91","5.9","3.05","4.91","5.9","3.05","70.19","0","cron"
"7384","2014-01-19 17:42:02","4.97","3.65","0.08","4.97","3.65","0.08","70.06","0","cron"
"7385","2014-01-19 17:44:02","5.01","3.67","0.08","4.97","3.63","0.08","70.12","0","cron"
"7386","2014-01-19 17:46:03","5","3.7","0.08","5.02","3.71","0.08","70.5","0","cron"
"7387","2014-01-19 17:48:02","6.39","3.67","2.41","6.43","3.67","2.41","70.69","0","cron"
"7388","2014-01-19 17:50:02","5.04","3.7","0.09","4.99","3.66","0.08","70.81","0","cron"
"7389","2014-01-19 17:52:02","4.98","3.68","0.07","5.5","5.24","2.8","70.94","0","cron"
"7390","2014-01-19 17:54:03","5.02","3.69","0.08","5.01","3.69","0.08","71.06","0","cron"
"7391","2014-01-19 17:56:02","4.86","3.64","0.08","4.94","4","0.6","71.12","0","cron"
"7392","2014-01-19 17:58:02","1.77","2.74","2.46","1.77","2.74","2.46","71.19","0","cron"
"7393","2014-01-19 18:00:02","1.73","2.76","2.46","1.73","2.76","2.46","70.5","0","cron"
"7394","2014-01-19 18:02:02","1.64","2.7","2.42","2.23","2.16","1.29","70.44","0","cron"
"7395","2014-01-19 18:04:03","1.58","2.76","2.46","1.79","2.19","1.57","70.31","0","cron"
"7396","2014-01-19 18:06:02","4.6","5.37","2.42","4.57","5.39","2.44","70.31","0","cron"
"7397","2014-01-19 18:08:02","4.66","5.33","2.42","5.05","4.87","2.29","70.25","0","cron"
"7398","2014-01-19 18:10:02","6.31","3.67","2.43","6.28","3.69","2.42","70.19","0","cron"
"7399","2014-01-19 18:12:02","4.71","3.68","0.07","4.71","3.69","0.08","70.37","0","cron"
"7400","2014-01-19 18:14:02","4.64","3.71","0.08","4.9","4.46","1.4","70.69","0","cron"
"7401","2014-01-19 18:16:02","4.53","3.92","0.08","4.56","4.81","1.47","70.94","0","cron"
"7402","2014-01-19 18:18:02","4.61","3.95","0.62","4.64","3.95","0.61","71","0","cron"
"7403","2014-01-19 18:20:02","7.31","6.22","0.55","7.28","6.22","0.55","71.19","0","cron"
"7404","2014-01-19 18:22:02","7.29","7.84","2.89","5.51","5.52","2.1","71.06","0","cron"
"7405","2014-01-19 18:24:03","3.97","4.8","2.86","3.49","4.46","2.87","70.44","0","cron"
"7406","2014-01-19 18:26:03","1.69","0.85","0.53","1.7","0.85","0.54","70","0","cron"
"7407","2014-01-19 18:28:02","1.8","0.89","0.54","2.17","1.43","1.32","68.94","0","cron"
"7408","2014-01-19 18:30:02","1.77","0.9","0.53","1.72","1.33","0.95","68.06","0","cron"
"7409","2014-01-19 18:32:02","1.75","0.89","0.53","1.75","0.89","0.53","67.81","0","cron"
"7410","2014-01-19 18:34:03","1.66","3.23","2.82","1.66","3.25","2.84","67.69","0","cron"
"7411","2014-01-19 18:36:02","4.62","5.81","2.82","4.55","5.79","2.84","67.5","0","cron"
"7412","2014-01-19 18:38:02","4.68","5.76","2.8","4.64","5.76","2.82","67.44","0","cron"
"7413","2014-01-19 18:40:02","4.71","5.72","2.81","4.71","5.39","2.4","67.19","0","cron"
"7414","2014-01-19 18:42:02","4.54","6.35","3.5","4.68","5.27","2.19","67.19","0","cron"
"7415","2014-01-19 18:44:02","4.97","6.32","3.96","4.82","5.17","2.28","67.31","0","cron"
"7416","2014-01-19 18:46:03","6.65","3.9","2.83","6.65","3.93","2.81","67.44","0","cron"
"7417","2014-01-19 18:48:02","6.72","3.93","2.81","6.77","3.92","2.81","67.62","0","cron"
"7418","2014-01-19 18:50:02","5.94","3.95","1.93","5.94","3.95","1.93","67.81","0","cron"
"7419","2014-01-19 18:52:02","5.02","3.95","0.53","5","3.93","0.54","68","0","cron"
"7420","2014-01-19 18:54:02","7.07","6.19","0.55","7.14","6.21","0.54","68.19","0","cron"
"7421","2014-01-19 18:56:02","7.14","6.21","0.53","5.27","4.84","1.29","68.31","0","cron"
"7422","2014-01-19 18:58:02","4.93","3.94","0.54","5","4.94","1.71","68.44","0","cron"
"7423","2014-01-19 19:00:03","4.88","3.98","0.52","4.87","3.94","0.53","68.62","0","cron"
"7424","2014-01-19 19:02:02","1.72","0.44","0.54","1.72","0.44","0.54","68.44","0","cron"
"7425","2014-01-19 19:04:02","1.57","0.3","0.52","1.57","0.3","0.52","67.81","0","cron"
"7426","2014-01-19 19:06:02","1.25","2.71","2.86","1.24","2.72","2.86","67.62","0","cron"
"7427","2014-01-19 19:08:02","1.21","2.74","2.89","1.3","1.48","1.75","67.56","0","cron"
"7428","2014-01-19 19:10:02","1.21","2.73","2.88","1.22","2.73","2.88","67.5","0","cron"
"7429","2014-01-19 19:12:03","4.51","3.58","0.55","4.53","3.61","0.54","67.44","0","cron"
"7430","2014-01-19 19:14:02","4.59","3.63","0.54","4.55","3.63","0.54","67.44","0","cron"
"7431","2014-01-19 19:16:02","4.54","3.64","0.54","4.55","3.66","0.54","67.56","0","cron"
"7432","2014-01-19 19:18:02","4.55","3.68","0.54","4.55","4.02","1.05","67.75","0","cron"
"7433","2014-01-19 19:20:03","4.59","3.68","0.54","4.55","3.66","0.55","67.94","0","cron"
"7434","2014-01-19 19:22:02","4.51","3.64","0.55","4.54","3.65","0.54","68.12","0","cron"
"7435","2014-01-19 19:24:02","4.5","3.62","0.54","4.54","4.4","1.56","68.31","0","cron"
"7436","2014-01-19 19:26:02","4.97","3.61","0.54","4.89","4.09","1.19","68.44","0","cron"
"7437","2014-01-19 19:28:03","4.96","3.55","0.6","4.92","3.53","0.59","68.62","0","cron"
"7438","2014-01-19 19:30:02","6.78","5.77","0.59","6.48","5.46","0.59","68.75","0","cron"
"7439","2014-01-19 19:32:03","4.62","5.46","2.93","4.68","5.5","2.9","68.81","0","cron"
"7440","2014-01-19 19:34:03","6.24","5.51","4.66","6.26","5.46","4.66","68.94","0","cron"
"7441","2014-01-19 19:36:02","4.61","5.43","2.92","4.65","5.44","2.89","69.06","0","cron"
"7442","2014-01-19 19:38:02","1.33","2.96","2.88","5.47","5.01","2.66","69.19","0","cron"
"7443","2014-01-19 19:40:02","1.41","3.01","2.64","1.41","3.01","2.64","68.62","0","cron"
"7444","2014-01-19 19:42:02","1.77","0.32","0.19","1.78","0.32","0.2","68.37","0","cron"
"7445","2014-01-19 19:44:02","1.5","0.32","0.2","1.5","0.31","0.19","68.31","0","cron"
"7446","2014-01-19 19:46:02","4.66","3.63","0.2","1.99","1.59","0.97","68.31","0","cron"
"7447","2014-01-19 19:48:03","4.6","3.68","0.21","4.61","3.68","0.19","68.31","0","cron"
"7448","2014-01-19 19:50:02","4.71","3.66","0.18","4.67","3.64","0.2","68.62","0","cron"
"7449","2014-01-19 19:52:02","4.67","3.68","0.19","4.63","4.75","1.74","68.87","0","cron"
"7450","2014-01-19 19:54:02","4.57","3.66","0.19","4.78","4.48","1.62","69.06","0","cron"
"7451","2014-01-19 19:56:02","4.54","3.63","0.19","5.3","4.5","1.82","69.19","0","cron"
"7452","2014-01-19 19:58:03","3.5","2.46","0.16","3.49","2.46","0.16","69.12","0","cron"
"7453","2014-01-19 20:00:02","3.52","4.4","2.57","3.52","4.4","2.57","68.62","0","cron"
"7454","2014-01-19 20:02:02","3.35","4.32","2.58","3.35","4.32","2.58","68.5","0","cron"
"7455","2014-01-19 20:04:02","1.54","2.74","2.58","1.56","2.71","2.56","68.5","0","cron"
"7456","2014-01-19 20:06:03","1.52","2.7","2.51","1.53","2.69","2.51","68.5","0","cron"
"7457","2014-01-19 20:08:02","1.55","2.71","2.54","1.53","2.74","2.56","68.37","0","cron"
"7458","2014-01-19 20:10:02","1.69","0.87","0.7","1.71","0.46","0.3","68.37","0","cron"
"7459","2014-01-19 20:12:02","1.57","3.37","3.21","1.59","3.38","3.21","68.31","0","cron"
"7460","2014-01-19 20:14:02","4.94","3.63","0.17","3.71","3.06","1.36","68.37","0","cron"
"7461","2014-01-19 20:16:02","6.58","3.63","2.51","5.26","4.33","1.56","68.37","0","cron"
"7462","2014-01-19 20:18:02","6.44","3.6","2.52","5.36","4.42","1.81","68.75","0","cron"
"7463","2014-01-19 20:20:03","5","3.65","0.17","4.97","3.63","0.16","69.06","0","cron"
"7464","2014-01-19 20:22:02","1.71","0.33","0.17","2.19","2.12","1.93","68.62","0","cron"
"7465","2014-01-19 20:24:02","1.72","0.33","0.17","1.72","0.33","0.17","68.5","0","cron"
"7466","2014-01-19 20:26:02","3.78","4.28","2.58","3.78","4.28","2.58","68.44","0","cron"
"7467","2014-01-19 20:28:03","1.7","2.72","2.55","2.08","1.57","1.09","68.37","0","cron"
"7468","2014-01-19 20:30:02","1.71","2.73","2.56","1.7","2.7","2.54","68.44","0","cron"
"7469","2014-01-19 20:32:02","1.57","2.75","2.59","1.59","2.73","2.55","68.31","0","cron"
"7470","2014-01-19 20:34:02","4.92","5.39","2.58","4.94","5.37","2.56","68.25","0","cron"
"7471","2014-01-19 20:36:03","4.98","5.39","2.57","4.95","7.35","4.77","68.25","0","cron"
"7472","2014-01-19 20:38:03","5.03","5.33","2.53","5.03","4.22","0.97","68.37","0","cron"
"7473","2014-01-19 20:40:02","4.93","3.61","0.17","4.93","3.61","0.17","68.69","0","cron"
"7474","2014-01-19 20:42:02","5.42","3.66","0.17","5.42","3.66","0.17","68.94","0","cron"
"7475","2014-01-19 20:44:02","5.35","3.65","0.17","5.35","3.65","0.17","69","0","cron"
"7476","2014-01-19 20:46:02","5.45","3.66","0.17","5.37","3.63","0.17","69.19","0","cron"
"7477","2014-01-19 20:48:02","5.45","3.65","0.16","5.45","3.65","0.17","69.31","0","cron"
"7478","2014-01-19 20:50:02","5.38","3.63","0.17","6.02","5.63","2.05","69.44","0","cron"
"7479","2014-01-19 20:52:03","1.82","0.34","0.17","1.81","0.33","0.17","69.44","0","cron"
"7480","2014-01-19 20:54:02","1.7","0.32","0.17","1.7","0.33","0.17","68.75","0","cron"
"7481","2014-01-19 20:56:02","1.83","0.33","0.17","1.83","0.33","0.17","68.56","0","cron"
"7482","2014-01-19 20:58:02","1.79","2.76","2.61","1.79","2.76","2.61","68.5","0","cron"
"7483","2014-01-19 21:00:02","4.7","5.32","2.53","4.73","5.36","2.52","68.5","0","cron"
"7484","2014-01-19 21:02:03","4.73","5.34","2.54","4.67","5.36","2.57","68.44","0","cron"
"7485","2014-01-19 21:04:02","4.48","5.38","2.58","4.54","5.4","2.57","68.81","0","cron"
